,Latitude(deg),Longitude(deg),Values
0,1.315709,104.001393,-0.0009662947512091
1,1.315709,104.00156679999999,-0.0157952026631147
2,1.315709,104.00174059999999,-0.0010639255680423
3,1.315709,104.00191439999999,0.0
4,1.315709,104.00208819999999,0.0
5,1.315709,104.00226199999999,0.0
6,1.315709,104.00243579999999,0.0
7,1.315709,104.00260959999999,0.0
8,1.315709,104.00278339999998,0.0
9,1.315709,104.00295719999998,0.0
10,1.31582645,104.001393,-0.0009662947512091
11,1.31582645,104.00156679999999,-0.0157952026631147
12,1.31582645,104.00174059999999,-0.0010639255680423
13,1.31582645,104.00191439999999,0.0
14,1.31582645,104.00208819999999,0.0
15,1.31582645,104.00226199999999,0.0
16,1.31582645,104.00243579999999,0.0
17,1.31582645,104.00260959999999,0.0
18,1.31582645,104.00278339999998,0.0
19,1.31582645,104.00295719999998,0.0
20,1.3159439000000002,104.001393,-0.0009662947512091
21,1.3159439000000002,104.00156679999999,-0.0157952026631147
22,1.3159439000000002,104.00174059999999,-0.0010639255680423
23,1.3159439000000002,104.00191439999999,0.0
24,1.3159439000000002,104.00208819999999,0.0
25,1.3159439000000002,104.00226199999999,0.0
26,1.3159439000000002,104.00243579999999,0.0
27,1.3159439000000002,104.00260959999999,0.0
28,1.3159439000000002,104.00278339999998,0.0
29,1.3159439000000002,104.00295719999998,0.0
30,1.3160613500000002,104.001393,-0.0009662947512091
31,1.3160613500000002,104.00156679999999,-0.0157952026631147
32,1.3160613500000002,104.00174059999999,-0.0010639255680423
33,1.3160613500000002,104.00191439999999,0.0
34,1.3160613500000002,104.00208819999999,0.0
35,1.3160613500000002,104.00226199999999,0.0
36,1.3160613500000002,104.00243579999999,0.0
37,1.3160613500000002,104.00260959999999,0.0
38,1.3160613500000002,104.00278339999998,0.0
39,1.3160613500000002,104.00295719999998,0.0
40,1.3161788000000003,104.001393,-0.0009662947512091
41,1.3161788000000003,104.00156679999999,-0.0157952026631147
42,1.3161788000000003,104.00174059999999,-0.0010639255680423
43,1.3161788000000003,104.00191439999999,0.0
44,1.3161788000000003,104.00208819999999,0.0
45,1.3161788000000003,104.00226199999999,0.0
