,Latitude(deg),Longitude(deg),Values
0,1.3179056103681346,104.00162848437212,0.0
1,1.3168346835846274,104.00148223467617,0.0
2,1.3180525590291334,104.00234648690405,0.0
3,1.3159881683321029,104.00249281390681,0.0
4,1.316478103494612,104.00238213029257,0.0
5,1.316132871369635,104.0016178081927,0.0
6,1.316410371161302,104.00242136644363,0.0
7,1.3178257491279524,104.00190634580248,-0.02
8,1.3177663605231795,104.00243634317052,0.0
9,1.316450300774365,104.0031106708933,0.0
10,1.3166993767607198,104.00292683497003,0.0
11,1.31629645661533,104.00144673014243,0.0
12,1.316040526765707,104.00206151062467,0.0
13,1.3176368167353119,104.0031053894374,0.0
14,1.3157957271501264,104.00304658264521,0.0
15,1.3165282028709904,104.00179248171433,0.0
16,1.317439708084619,104.00143445346124,0.0
17,1.3172896409382522,104.00210969122868,0.0
18,1.3170185826207645,104.00275063078273,0.0
19,1.31724505782496,104.00176009149715,0.0
20,1.3176308487571955,104.00211841294927,0.0
21,1.3171816960803302,104.00179199652291,0.0
22,1.317138612871411,104.00307312207207,0.0
23,1.3160161902335952,104.00301018438142,0.0
24,1.3176512587803673,104.0026651113076,0.0
25,1.3164931461995626,104.00178567779146,0.0
26,1.3169435743200981,104.00265487240465,0.0
27,1.3163286972247032,104.00308940194185,0.0
28,1.3179149787610442,104.00281883979638,0.0
29,1.3160282135433616,104.00195090438518,-0.02
30,1.316606974066018,104.00243741320689,0.0
31,1.3166676345232315,104.0022527074953,0.0
32,1.3160464154051845,104.0017295012468,0.0
33,1.3158521943756425,104.00174452191652,0.0
34,1.3171529320465336,104.00172743336825,0.0
35,1.3162687777666628,104.00226776903583,0.0
36,1.3169014773148264,104.00239927955064,0.0
37,1.316542771463049,104.00276507507522,0.0
38,1.3164559598314656,104.00155895291559,0.0
39,1.3169671584190867,104.00218546624997,0.0
40,1.3158058145479232,104.00213086269392,0.0
41,1.3164601961765179,104.00200340108816,0.0
42,1.3170734447541281,104.00232473323706,0.0
43,1.3174654805839996,104.00264088443637,0.0
44,1.3158969802561185,104.00155226392982,0.0
45,1.3180447073006023,104.00297322305359,0.0
46,1.3168947063367173,104.00306947981773,0.0
47,1.3170384858575603,104.0020452972758,0.0
48,1.3177125340225324,104.00291551343045,0.0
49,1.3177904852519986,104.0017564037203,0.0
50,1.3158276248245366,104.00225888095169,0.0
