,Latitude(deg),Longitude(deg),Values
0,1.317032907700197,104.003058361319,0.013189457764485492
1,1.316848386397207,104.0028821085086,-0.009772238964260131
2,1.3169173284799953,104.00147453008088,0.0016964497846162082
3,1.3159830135845298,104.00174698059568,-0.004214023606697185
4,1.317569491553318,104.00169043154548,-0.055896270883865805
5,1.3174956404413847,104.00274368720636,0.000721775552203401
6,1.3177290287877246,104.00148911701037,0.03672448102855488
7,1.3162116909734043,104.00204971515903,0.05140793691695193
8,1.3163788457348093,104.00301363154189,0.011115814168596326
9,1.3174411885876138,104.00310725005461,0.011914337282844103
10,1.3162203749236185,104.0030747959925,0.03209059879599386
11,1.3164189717768398,104.0016180481994,-0.03800013051069853
12,1.315964142973264,104.0017860140328,-0.003229253429280905
13,1.3178271118662772,104.00308298994294,0.0223126132298834
14,1.316080769095554,104.00179026581033,-0.0141768250576432
15,1.3172596750359824,104.00150554823327,0.03922766762578937
16,1.3162633537961996,104.0029072701986,-0.015558145283673785
17,1.3164171711052006,104.00220988455224,0.10857123242042414
18,1.3166844944078386,104.00162353800114,-0.052995346451322325
19,1.3165841897914383,104.00279540642065,0.01748936895801034
20,1.3178080187179697,104.00210279676034,0.07188719930913853
21,1.3166230048337095,104.00142423703679,0.02034237268219598
22,1.3168918949998818,104.00300342209097,0.0004301621108084827
23,1.3168526486344743,104.00223980610123,0.022821095840180734
24,1.3165630053543076,104.002547224497,-0.11454007779841617
25,1.3158188444254462,104.00245973141118,-0.00011119455393988743
26,1.3161703240182774,104.00297533783176,-0.004443926258071047
27,1.3157776100137253,104.00218368387087,1.7324313989388918e-05
28,1.3164931712284782,104.00271244385462,0.03610830206092526
29,1.3167025023818535,104.00246247870888,-0.15773565923471786
30,1.317691507843498,104.00163484017467,-0.07411383599250757
31,1.3170423305745627,104.00228081613713,0.0018345922551413487
32,1.3163561982755352,104.00298916607554,-0.00703447236208456
33,1.3161064173477692,104.00253444986224,-0.012780000822016534
34,1.3172118133281652,104.00225667487838,0.058928285659108404
35,1.3159149163843398,104.00193127278072,3.831430148394797e-05
36,1.317701483539602,104.00308650081952,0.14892446915100466
37,1.3170566221458233,104.00144835617616,0.007841215242799019
38,1.3169836726225326,104.00149929070871,0.0006381281749691364
39,1.317241734607732,104.00161526353912,-0.04925323439065378
40,1.3174235422648313,104.00250091557757,-0.02189780763265706
41,1.3176251054374364,104.00310415630486,0.14895109774021398
42,1.3171630099826863,104.00243986955427,-0.15330453972868094
43,1.315808175204156,104.0028443181383,-6.199267659377777e-06
44,1.3170852292571553,104.00222293660747,0.04891581671156917
45,1.3178174081308895,104.0020678010837,0.05128542055882007
46,1.3166933669186143,104.00193980898995,0.01989374388921796
47,1.315851786759347,104.00192262244298,-2.0985261807146905e-05
48,1.3174472633987346,104.00250552471766,-0.006870810100169522
49,1.3172915720849006,104.00200914379153,0.14332778433171006
50,1.3174596570192147,104.00311891274538,0.003170423546884779
51,1.3164770091039304,104.00239641389891,-0.14838339505995898
52,1.3160708367373022,104.00252028542121,-0.009935398091767265
53,1.3164175165237617,104.00154885977369,0.013821280824191824
54,1.3176399798628355,104.00204927787206,0.19024594485036564
55,1.3174299391399955,104.00180391521094,-0.018982733255986962
56,1.3167026691119434,104.00185866315917,-0.10638982409581775
57,1.317181326446061,104.0024322427758,-0.16750374746698993
58,1.3162629962056351,104.0014466817489,0.010784525491675107
59,1.3169413847264235,104.00198450779939,0.0008816314069860876
60,1.3161416027088895,104.0017659587222,-0.02579689178497959
61,1.3168977661664802,104.00177165197637,-0.016736490205625967
62,1.3168662714294048,104.00158526885599,-0.002635743512923437
63,1.3173561573685684,104.00140683156499,0.005164835020211167
64,1.3162747896586866,104.00258982864028,-0.022066133735972156
65,1.3162036264191985,104.00173090522797,-0.03970884397374256
66,1.3174040006744334,104.00282087177123,0.00011525238715810671
67,1.3166161362533741,104.00277096374029,0.030624380593168857
68,1.3178899800575625,104.00172900371959,-0.003397660511961133
69,1.3178290062433689,104.00180807385968,-0.025781623734134333
70,1.316631579706351,104.0027397507947,0.03980580745369999
71,1.3178751130012474,104.00155705931483,1.0809256581758906e-06
72,1.3178653776193598,104.00311548050206,0.0011976219159215104
73,1.3178226360305851,104.00255794282644,-0.018765425670148387
74,1.3164699149095407,104.00234656622423,-0.09529524921007662
75,1.3180450671102224,104.00156909976492,0.0023482913414540436
76,1.3164250510327917,104.00249904278678,-0.12269329115936607
77,1.316634516389293,104.00219721129349,0.16905456797183127
78,1.3164593153289408,104.00233380013282,-0.0754243193840792
79,1.3177460234077987,104.00223620310818,0.07973417688391851
80,1.3164277943667295,104.00228056301731,0.00813509043706556
81,1.31661242753593,104.00260090659087,-0.04702957012139427
82,1.3169204659968363,104.00210455238131,0.008979917268933695
83,1.3179011153555442,104.00197866598603,0.005671990051656552
84,1.3161490054358995,104.0029858077813,-0.0023218235531542166
85,1.3178429488678869,104.00219109315108,0.012888010307102682
86,1.3180274887592034,104.00145166062782,0.033056709809862354
